QQQE,Date
16.902132034301758,2012-12-07 00:00:00-05:00
16.95494270324707,2012-12-10 00:00:00-05:00
17.1134033203125,2012-12-11 00:00:00-05:00
17.1134033203125,2012-12-12 00:00:00-05:00
17.1134033203125,2012-12-13 00:00:00-05:00
17.1134033203125,2012-12-14 00:00:00-05:00
17.175020217895508,2012-12-17 00:00:00-05:00
17.252830505371094,2012-12-18 00:00:00-05:00
17.41644287109375,2012-12-19 00:00:00-05:00
17.41201400756836,2012-12-20 00:00:00-05:00
17.14229965209961,2012-12-21 00:00:00-05:00
17.14229965209961,2012-12-24 00:00:00-05:00
17.14229965209961,2012-12-26 00:00:00-05:00
16.99197006225586,2012-12-27 00:00:00-05:00
16.854896545410156,2012-12-28 00:00:00-05:00
16.77972984313965,2012-12-31 00:00:00-05:00
17.5667667388916,2013-01-02 00:00:00-05:00
17.610986709594727,2013-01-03 00:00:00-05:00
17.641942977905273,2013-01-04 00:00:00-05:00
17.646364212036133,2013-01-07 00:00:00-05:00
17.646364212036133,2013-01-08 00:00:00-05:00
17.646364212036133,2013-01-09 00:00:00-05:00
17.646364212036133,2013-01-10 00:00:00-05:00
17.801111221313477,2013-01-11 00:00:00-05:00
17.871854782104492,2013-01-14 00:00:00-05:00
17.871854782104492,2013-01-15 00:00:00-05:00
17.871854782104492,2013-01-16 00:00:00-05:00
18.035457611083984,2013-01-17 00:00:00-05:00
18.048709869384766,2013-01-18 00:00:00-05:00
18.05755615234375,2013-01-22 00:00:00-05:00
18.10620880126953,2013-01-23 00:00:00-05:00
18.159255981445312,2013-01-24 00:00:00-05:00
18.358224868774414,2013-01-25 00:00:00-05:00
18.411283493041992,2013-01-28 00:00:00-05:00
18.300745010375977,2013-01-29 00:00:00-05:00
18.26095199584961,2013-01-30 00:00:00-05:00
18.278635025024414,2013-01-31 00:00:00-05:00
18.508560180664062,2013-02-01 00:00:00-05:00
18.291906356811523,2013-02-04 00:00:00-05:00
18.48202896118164,2013-02-05 00:00:00-05:00
18.424545288085938,2013-02-06 00:00:00-05:00
18.371490478515625,2013-02-07 00:00:00-05:00
18.526241302490234,2013-02-08 00:00:00-05:00
18.557205200195312,2013-02-11 00:00:00-05:00
18.52182388305664,2013-02-12 00:00:00-05:00
18.53066635131836,2013-02-13 00:00:00-05:00
18.53066635131836,2013-02-14 00:00:00-05:00
18.548351287841797,2013-02-15 00:00:00-05:00
18.614673614501953,2013-02-19 00:00:00-05:00
18.34496307373047,2013-02-20 00:00:00-05:00
18.141565322875977,2013-02-21 00:00:00-05:00
18.238847732543945,2013-02-22 00:00:00-05:00
18.035457611083984,2013-02-25 00:00:00-05:00
18.075244903564453,2013-02-26 00:00:00-05:00
18.371490478515625,2013-02-27 00:00:00-05:00
18.37590789794922,2013-02-28 00:00:00-05:00
18.4466552734375,2013-03-01 00:00:00-05:00
18.552770614624023,2013-03-04 00:00:00-05:00
18.778278350830078,2013-03-05 00:00:00-05:00
18.80922508239746,2013-03-06 00:00:00-05:00
18.80922508239746,2013-03-07 00:00:00-05:00
18.88880729675293,2013-03-08 00:00:00-05:00
18.93744468688965,2013-03-11 00:00:00-04:00
18.933025360107422,2013-03-12 00:00:00-04:00
18.968400955200195,2013-03-13 00:00:00-04:00
19.03030014038086,2013-03-14 00:00:00-04:00
18.893226623535156,2013-03-15 00:00:00-04:00
18.756160736083984,2013-03-18 00:00:00-04:00
18.729175567626953,2013-03-19 00:00:00-04:00
18.915010452270508,2013-03-20 00:00:00-04:00
18.80438804626465,2013-03-21 00:00:00-04:00
18.80438804626465,2013-03-22 00:00:00-04:00
18.80881690979004,2013-03-25 00:00:00-04:00
18.945974349975586,2013-03-26 00:00:00-04:00
19.03447151184082,2013-03-27 00:00:00-04:00
19.08756446838379,2013-03-28 00:00:00-04:00
18.972522735595703,2013-04-01 00:00:00-04:00
19.074296951293945,2013-04-02 00:00:00-04:00
18.879613876342773,2013-04-03 00:00:00-04:00
18.92827606201172,2013-04-04 00:00:00-04:00
18.80438804626465,2013-04-05 00:00:00-04:00
18.897308349609375,2013-04-08 00:00:00-04:00
