HON,Date
0.852979838848114,1962-12-03 00:00:00-05:00
0.8504568934440613,1962-12-04 00:00:00-05:00
0.858026921749115,1962-12-05 00:00:00-05:00
0.8630747199058533,1962-12-06 00:00:00-05:00
0.852979838848114,1962-12-07 00:00:00-05:00
0.8403621315956116,1962-12-10 00:00:00-05:00
0.8403621315956116,1962-12-11 00:00:00-05:00
0.8428865075111389,1962-12-12 00:00:00-05:00
0.8479324579238892,1962-12-13 00:00:00-05:00
0.852979838848114,1962-12-14 00:00:00-05:00
0.8555041551589966,1962-12-17 00:00:00-05:00
0.8479324579238892,1962-12-18 00:00:00-05:00
0.8681219220161438,1962-12-19 00:00:00-05:00
0.8706456422805786,1962-12-20 00:00:00-05:00
0.8731696009635925,1962-12-21 00:00:00-05:00
0.8681219220161438,1962-12-24 00:00:00-05:00
0.8807396292686462,1962-12-26 00:00:00-05:00
0.8883105516433716,1962-12-27 00:00:00-05:00
0.8883105516433716,1962-12-28 00:00:00-05:00
0.8933577537536621,1962-12-31 00:00:00-05:00
0.8731696009635925,1963-01-02 00:00:00-05:00
0.8782165050506592,1963-01-03 00:00:00-05:00
0.8832640647888184,1963-01-04 00:00:00-05:00
0.8883105516433716,1963-01-07 00:00:00-05:00
0.9084998965263367,1963-01-08 00:00:00-05:00
0.9236415028572083,1963-01-09 00:00:00-05:00
0.9185948371887207,1963-01-10 00:00:00-05:00
0.9160708785057068,1963-01-11 00:00:00-05:00
0.9286888241767883,1963-01-14 00:00:00-05:00
0.9084998965263367,1963-01-15 00:00:00-05:00
0.8933577537536621,1963-01-16 00:00:00-05:00
0.8984049558639526,1963-01-17 00:00:00-05:00
0.8807396292686462,1963-01-18 00:00:00-05:00
0.8857872486114502,1963-01-21 00:00:00-05:00
0.8883105516433716,1963-01-22 00:00:00-05:00
0.8857872486114502,1963-01-23 00:00:00-05:00
0.8807396292686462,1963-01-24 00:00:00-05:00
0.8807396292686462,1963-01-25 00:00:00-05:00
0.8857872486114502,1963-01-28 00:00:00-05:00
0.9135467410087585,1963-01-29 00:00:00-05:00
0.9009292125701904,1963-01-30 00:00:00-05:00
0.9160708785057068,1963-01-31 00:00:00-05:00
0.9135467410087585,1963-02-01 00:00:00-05:00
0.9084998965263367,1963-02-04 00:00:00-05:00
0.9176769852638245,1963-02-05 00:00:00-05:00
0.9176769852638245,1963-02-06 00:00:00-05:00
0.9227744936943054,1963-02-07 00:00:00-05:00
0.912578284740448,1963-02-08 00:00:00-05:00
0.9100295901298523,1963-02-11 00:00:00-05:00
0.8972837328910828,1963-02-12 00:00:00-05:00
0.9100295901298523,1963-02-13 00:00:00-05:00
0.912578284740448,1963-02-14 00:00:00-05:00
0.9151275157928467,1963-02-15 00:00:00-05:00
0.9074798822402954,1963-02-18 00:00:00-05:00
0.9074798822402954,1963-02-19 00:00:00-05:00
0.9023813605308533,1963-02-20 00:00:00-05:00
0.9074798822402954,1963-02-21 00:00:00-05:00
0.9023813605308533,1963-02-25 00:00:00-05:00
0.8947348594665527,1963-02-26 00:00:00-05:00
0.892185628414154,1963-02-27 00:00:00-05:00
0.8845386505126953,1963-02-28 00:00:00-05:00
0.8666940927505493,1963-03-01 00:00:00-05:00
0.8896360993385315,1963-03-04 00:00:00-05:00
0.8870872259140015,1963-03-05 00:00:00-05:00
0.9023813605308533,1963-03-06 00:00:00-05:00
0.9100295901298523,1963-03-07 00:00:00-05:00
0.912578284740448,1963-03-08 00:00:00-05:00
0.9049311876296997,1963-03-11 00:00:00-05:00
0.9074798822402954,1963-03-12 00:00:00-05:00
0.9100295901298523,1963-03-13 00:00:00-05:00
0.9074798822402954,1963-03-14 00:00:00-05:00
0.912578284740448,1963-03-15 00:00:00-05:00
0.9074798822402954,1963-03-18 00:00:00-05:00
0.9023813605308533,1963-03-19 00:00:00-05:00
0.9074798822402954,1963-03-20 00:00:00-05:00
0.892185628414154,1963-03-21 00:00:00-05:00
0.9074798822402954,1963-03-22 00:00:00-05:00
0.9074798822402954,1963-03-25 00:00:00-05:00
0.9023813605308533,1963-03-26 00:00:00-05:00
0.9100295901298523,1963-03-27 00:00:00-05:00
0.912578284740448,1963-03-28 00:00:00-05:00
0.9202263951301575,1963-03-29 00:00:00-05:00
0.9380696415901184,1963-04-01 00:00:00-05:00
0.9355199933052063,1963-04-02 00:00:00-05:00
0.9533644914627075,1963-04-03 00:00:00-05:00
0.971207857131958,1963-04-04 00:00:00-05:00
0.9865025281906128,1963-04-05 00:00:00-05:00
0.9890519976615906,1963-04-08 00:00:00-05:00
0.9865025281906128,1963-04-09 00:00:00-05:00
0.9788551330566406,1963-04-10 00:00:00-05:00
0.976306140422821,1963-04-11 00:00:00-05:00
0.9610112905502319,1963-04-15 00:00:00-05:00
0.9635602235794067,1963-04-16 00:00:00-05:00
0.9737572073936462,1963-04-17 00:00:00-05:00
0.971207857131958,1963-04-18 00:00:00-05:00
0.9788551330566406,1963-04-19 00:00:00-05:00
0.9737572073936462,1963-04-22 00:00:00-05:00
1.0043470859527588,1963-04-23 00:00:00-05:00
1.011993408203125,1963-04-24 00:00:00-05:00
1.0043470859527588,1963-04-25 00:00:00-05:00
0.9992476105690002,1963-04-26 00:00:00-05:00
1.0196406841278076,1963-04-29 00:00:00-04:00
1.022189736366272,1963-04-30 00:00:00-04:00
1.0349353551864624,1963-05-01 00:00:00-04:00
1.0400340557098389,1963-05-02 00:00:00-04:00
1.0451319217681885,1963-05-03 00:00:00-04:00
1.0323859453201294,1963-05-06 00:00:00-04:00
1.0365015268325806,1963-05-07 00:00:00-04:00
1.0545053482055664,1963-05-08 00:00:00-04:00
1.0647929906845093,1963-05-09 00:00:00-04:00
1.0622215270996094,1963-05-10 00:00:00-04:00
1.0545053482055664,1963-05-13 00:00:00-04:00
1.046789526939392,1963-05-14 00:00:00-04:00
1.0390738248825073,1963-05-15 00:00:00-04:00
1.0287857055664062,1963-05-16 00:00:00-04:00
1.0236414670944214,1963-05-17 00:00:00-04:00
1.0107816457748413,1963-05-20 00:00:00-04:00
1.0287857055664062,1963-05-21 00:00:00-04:00
1.0236414670944214,1963-05-22 00:00:00-04:00
1.0262136459350586,1963-05-23 00:00:00-04:00
1.0133544206619263,1963-05-24 00:00:00-04:00
1.0082093477249146,1963-05-27 00:00:00-04:00
1.0133544206619263,1963-05-28 00:00:00-04:00
1.0287857055664062,1963-05-29 00:00:00-04:00
1.0236414670944214,1963-05-31 00:00:00-04:00
1.0262136459350586,1963-06-03 00:00:00-04:00
1.0159258842468262,1963-06-04 00:00:00-04:00
1.0107816457748413,1963-06-05 00:00:00-04:00
1.0133544206619263,1963-06-06 00:00:00-04:00
1.0236414670944214,1963-06-07 00:00:00-04:00
0.9824907183647156,1963-06-10 00:00:00-04:00
1.0082093477249146,1963-06-11 00:00:00-04:00
1.0390738248825073,1963-06-12 00:00:00-04:00
1.0390738248825073,1963-06-13 00:00:00-04:00
1.0545053482055664,1963-06-14 00:00:00-04:00
1.0493619441986084,1963-06-17 00:00:00-04:00
1.046789526939392,1963-06-18 00:00:00-04:00
1.0390738248825073,1963-06-19 00:00:00-04:00
1.0416450500488281,1963-06-20 00:00:00-04:00
1.0390738248825073,1963-06-21 00:00:00-04:00
1.0416450500488281,1963-06-24 00:00:00-04:00
1.0339289903640747,1963-06-25 00:00:00-04:00
1.0262136459350586,1963-06-26 00:00:00-04:00
1.0030654668807983,1963-06-27 00:00:00-04:00
0.9979224801063538,1963-06-28 00:00:00-04:00
0.9696303606033325,1963-07-01 00:00:00-04:00
0.9927780032157898,1963-07-02 00:00:00-04:00
0.9979224801063538,1963-07-03 00:00:00-04:00
1.0133544206619263,1963-07-05 00:00:00-04:00
1.0236414670944214,1963-07-08 00:00:00-04:00
1.0313574075698853,1963-07-09 00:00:00-04:00
1.0287857055664062,1963-07-10 00:00:00-04:00
1.0210696458816528,1963-07-11 00:00:00-04:00
1.0159258842468262,1963-07-12 00:00:00-04:00
