PEP,Date
0.3847256302833557,1973-09-07 00:00:00-04:00
0.39006078243255615,1973-09-10 00:00:00-04:00
0.3847256302833557,1973-09-11 00:00:00-04:00
0.3847256302833557,1973-09-12 00:00:00-04:00
0.38176167011260986,1973-09-13 00:00:00-04:00
0.39006078243255615,1973-09-14 00:00:00-04:00
0.3930247724056244,1973-09-17 00:00:00-04:00
0.3930247724056244,1973-09-18 00:00:00-04:00
0.3983600437641144,1973-09-19 00:00:00-04:00
0.4013237953186035,1973-09-20 00:00:00-04:00
0.4042876064777374,1973-09-21 00:00:00-04:00
0.4125870168209076,1973-09-24 00:00:00-04:00
0.41792207956314087,1973-09-25 00:00:00-04:00
0.40962302684783936,1973-09-26 00:00:00-04:00
0.4042876064777374,1973-09-27 00:00:00-04:00
0.4042876064777374,1973-09-28 00:00:00-04:00
0.4125870168209076,1973-10-01 00:00:00-04:00
0.4125870168209076,1973-10-02 00:00:00-04:00
0.4125870168209076,1973-10-03 00:00:00-04:00
0.40962302684783936,1973-10-04 00:00:00-04:00
0.40962302684783936,1973-10-05 00:00:00-04:00
0.4125870168209076,1973-10-08 00:00:00-04:00
0.40962302684783936,1973-10-09 00:00:00-04:00
0.4042876064777374,1973-10-10 00:00:00-04:00
0.40962302684783936,1973-10-11 00:00:00-04:00
0.40962302684783936,1973-10-12 00:00:00-04:00
0.40962302684783936,1973-10-15 00:00:00-04:00
0.40962302684783936,1973-10-16 00:00:00-04:00
0.40962302684783936,1973-10-17 00:00:00-04:00
0.40962302684783936,1973-10-18 00:00:00-04:00
0.40962302684783936,1973-10-19 00:00:00-04:00
0.40962302684783936,1973-10-22 00:00:00-04:00
0.4125870168209076,1973-10-23 00:00:00-04:00
0.41792207956314087,1973-10-24 00:00:00-04:00
0.41792207956314087,1973-10-25 00:00:00-04:00
0.41792207956314087,1973-10-26 00:00:00-04:00
0.41792207956314087,1973-10-29 00:00:00-05:00
0.4125870168209076,1973-10-30 00:00:00-05:00
0.4125870168209076,1973-10-31 00:00:00-05:00
0.4042876064777374,1973-11-01 00:00:00-05:00
0.4013237953186035,1973-11-02 00:00:00-05:00
0.3983600437641144,1973-11-05 00:00:00-05:00
0.3930247724056244,1973-11-06 00:00:00-05:00
0.3983600437641144,1973-11-07 00:00:00-05:00
0.3983600437641144,1973-11-08 00:00:00-05:00
0.3930247724056244,1973-11-09 00:00:00-05:00
0.39006078243255615,1973-11-12 00:00:00-05:00
0.3847256302833557,1973-11-13 00:00:00-05:00
0.37642616033554077,1973-11-14 00:00:00-05:00
0.37642616033554077,1973-11-15 00:00:00-05:00
0.3847256302833557,1973-11-16 00:00:00-05:00
0.3734623193740845,1973-11-19 00:00:00-05:00
0.3704981207847595,1973-11-20 00:00:00-05:00
0.3704981207847595,1973-11-21 00:00:00-05:00
0.36516326665878296,1973-11-23 00:00:00-05:00
0.34560105204582214,1973-11-26 00:00:00-05:00
0.3343378007411957,1973-11-27 00:00:00-05:00
0.3290025591850281,1973-11-28 00:00:00-05:00
0.3260386288166046,1973-11-29 00:00:00-05:00
0.3177395462989807,1973-11-30 00:00:00-05:00
0.31181150674819946,1973-12-03 00:00:00-05:00
0.31324082612991333,1973-12-04 00:00:00-05:00
0.31919604539871216,1973-12-05 00:00:00-05:00
0.3305107057094574,1973-12-06 00:00:00-05:00
0.33884817361831665,1973-12-07 00:00:00-05:00
0.33884817361831665,1973-12-10 00:00:00-05:00
0.3305107057094574,1973-12-11 00:00:00-05:00
0.32753318548202515,1973-12-12 00:00:00-05:00
0.31919604539871216,1973-12-13 00:00:00-05:00
0.31324082612991333,1973-12-14 00:00:00-05:00
0.31919604539871216,1973-12-17 00:00:00-05:00
0.31324082612991333,1973-12-18 00:00:00-05:00
0.31324082612991333,1973-12-19 00:00:00-05:00
0.31324082612991333,1973-12-20 00:00:00-05:00
0.31919604539871216,1973-12-21 00:00:00-05:00
0.31919604539871216,1973-12-24 00:00:00-05:00
0.32217374444007874,1973-12-26 00:00:00-05:00
0.32753318548202515,1973-12-27 00:00:00-05:00
0.32753318548202515,1973-12-28 00:00:00-05:00
0.3305107057094574,1973-12-31 00:00:00-05:00
0.3305107057094574,1974-01-02 00:00:00-05:00
0.33884817361831665,1974-01-03 00:00:00-05:00
0.33884817361831665,1974-01-04 00:00:00-05:00
0.33884817361831665,1974-01-07 00:00:00-04:00
0.3358704149723053,1974-01-08 00:00:00-04:00
0.3305107057094574,1974-01-09 00:00:00-04:00
0.32753318548202515,1974-01-10 00:00:00-04:00
0.3305107057094574,1974-01-11 00:00:00-04:00
0.3305107057094574,1974-01-14 00:00:00-04:00
0.3305107057094574,1974-01-15 00:00:00-04:00
0.3305107057094574,1974-01-16 00:00:00-04:00
0.32753318548202515,1974-01-17 00:00:00-04:00
0.31919604539871216,1974-01-18 00:00:00-04:00
0.31324082612991333,1974-01-21 00:00:00-04:00
0.31919604539871216,1974-01-22 00:00:00-04:00
0.31324082612991333,1974-01-23 00:00:00-04:00
0.3049035668373108,1974-01-24 00:00:00-04:00
0.3108587861061096,1974-01-25 00:00:00-04:00
0.3108587861061096,1974-01-28 00:00:00-04:00
0.3108587861061096,1974-01-29 00:00:00-04:00
0.31919604539871216,1974-01-30 00:00:00-04:00
0.31324082612991333,1974-01-31 00:00:00-04:00
0.3108587861061096,1974-02-01 00:00:00-04:00
0.3049035668373108,1974-02-04 00:00:00-04:00
0.2941843271255493,1974-02-05 00:00:00-04:00
0.29954400658607483,1974-02-06 00:00:00-04:00
0.29954400658607483,1974-02-07 00:00:00-04:00
0.29120659828186035,1974-02-08 00:00:00-04:00
0.28286951780319214,1974-02-11 00:00:00-04:00
0.2769142985343933,1974-02-12 00:00:00-04:00
0.27155494689941406,1974-02-13 00:00:00-04:00
0.27155494689941406,1974-02-14 00:00:00-04:00
0.28286951780319214,1974-02-15 00:00:00-04:00
0.29954400658607483,1974-02-19 00:00:00-04:00
0.2941843271255493,1974-02-20 00:00:00-04:00
0.3025215268135071,1974-02-21 00:00:00-04:00
0.3025215268135071,1974-02-22 00:00:00-04:00
0.3025215268135071,1974-02-25 00:00:00-04:00
0.3025215268135071,1974-02-26 00:00:00-04:00
0.3049035668373108,1974-02-27 00:00:00-04:00
0.3049035668373108,1974-02-28 00:00:00-04:00
0.3025215268135071,1974-03-01 00:00:00-04:00
0.3025215268135071,1974-03-04 00:00:00-04:00
