AEP,Date
1.0632258653640747,1963-08-30 00:00:00-04:00
1.066735029220581,1963-09-03 00:00:00-04:00
1.0597162246704102,1963-09-04 00:00:00-04:00
1.0772613286972046,1963-09-05 00:00:00-04:00
1.0632258653640747,1963-09-06 00:00:00-04:00
1.0491894483566284,1963-09-09 00:00:00-04:00
1.0597162246704102,1963-09-10 00:00:00-04:00
1.0562076568603516,1963-09-11 00:00:00-04:00
1.0526984930038452,1963-09-12 00:00:00-04:00
1.0386624336242676,1963-09-13 00:00:00-04:00
1.045681118965149,1963-09-16 00:00:00-04:00
1.042171835899353,1963-09-17 00:00:00-04:00
1.01409912109375,1963-09-18 00:00:00-04:00
1.031644344329834,1963-09-19 00:00:00-04:00
1.0351533889770508,1963-09-20 00:00:00-04:00
1.0281351804733276,1963-09-23 00:00:00-04:00
1.0351533889770508,1963-09-24 00:00:00-04:00
1.021117091178894,1963-09-25 00:00:00-04:00
1.031644344329834,1963-09-26 00:00:00-04:00
1.0386624336242676,1963-09-27 00:00:00-04:00
1.031644344329834,1963-09-30 00:00:00-04:00
1.042171835899353,1963-10-01 00:00:00-04:00
1.031644344329834,1963-10-02 00:00:00-04:00
1.0386624336242676,1963-10-03 00:00:00-04:00
1.021117091178894,1963-10-04 00:00:00-04:00
1.0246264934539795,1963-10-07 00:00:00-04:00
1.0246264934539795,1963-10-08 00:00:00-04:00
1.021117091178894,1963-10-09 00:00:00-04:00
1.0105905532836914,1963-10-10 00:00:00-04:00
1.0176087617874146,1963-10-11 00:00:00-04:00
1.0176087617874146,1963-10-14 00:00:00-04:00
1.0246264934539795,1963-10-15 00:00:00-04:00
1.0246264934539795,1963-10-16 00:00:00-04:00
1.0176087617874146,1963-10-17 00:00:00-04:00
1.0105905532836914,1963-10-18 00:00:00-04:00
1.0176087617874146,1963-10-21 00:00:00-04:00
1.0176087617874146,1963-10-22 00:00:00-04:00
1.0105905532836914,1963-10-23 00:00:00-04:00
1.01409912109375,1963-10-24 00:00:00-04:00
1.0351533889770508,1963-10-25 00:00:00-04:00
1.031644344329834,1963-10-28 00:00:00-05:00
1.0386624336242676,1963-10-29 00:00:00-05:00
1.066735029220581,1963-10-30 00:00:00-05:00
1.0772613286972046,1963-10-31 00:00:00-05:00
1.0983145236968994,1963-11-01 00:00:00-05:00
1.0948067903518677,1963-11-04 00:00:00-05:00
1.08077073097229,1963-11-06 00:00:00-05:00
1.1053341627120972,1963-11-07 00:00:00-05:00
1.0948067903518677,1963-11-08 00:00:00-05:00
1.0877882242202759,1963-11-11 00:00:00-05:00
1.084280252456665,1963-11-12 00:00:00-05:00
