NXPI,Date
20.73733139038086,2012-10-23 00:00:00-04:00
19.187992095947266,2012-10-24 00:00:00-04:00
21.534915924072266,2012-10-25 00:00:00-04:00
22.020801544189453,2012-10-26 00:00:00-04:00
22.24083137512207,2012-10-31 00:00:00-04:00
24.01019287109375,2012-11-01 00:00:00-04:00
23.55181121826172,2012-11-02 00:00:00-04:00
23.670988082885742,2012-11-05 00:00:00-05:00
23.615982055664062,2012-11-06 00:00:00-05:00
23.295108795166016,2012-11-07 00:00:00-05:00
23.221771240234375,2012-11-08 00:00:00-05:00
22.946741104125977,2012-11-09 00:00:00-05:00
23.10259246826172,2012-11-12 00:00:00-05:00
22.424182891845703,2012-11-13 00:00:00-05:00
22.11248016357422,2012-11-14 00:00:00-05:00
21.0765323638916,2012-11-15 00:00:00-05:00
20.801496505737305,2012-11-16 00:00:00-05:00
21.553247451782227,2012-11-19 00:00:00-05:00
21.360727310180664,2012-11-20 00:00:00-05:00
21.406566619873047,2012-11-21 00:00:00-05:00
22.002466201782227,2012-11-23 00:00:00-05:00
21.984128952026367,2012-11-26 00:00:00-05:00
21.892452239990234,2012-11-27 00:00:00-05:00
22.176652908325195,2012-11-28 00:00:00-05:00
22.891735076904297,2012-11-29 00:00:00-05:00
22.442522048950195,2012-11-30 00:00:00-05:00
22.305002212524414,2012-12-03 00:00:00-05:00
22.121646881103516,2012-12-04 00:00:00-05:00
22.45168113708496,2012-12-05 00:00:00-05:00
22.002466201782227,2012-12-06 00:00:00-05:00
21.369897842407227,2012-12-07 00:00:00-05:00
21.837446212768555,2012-12-10 00:00:00-05:00
22.955907821655273,2012-12-11 00:00:00-05:00
23.02924919128418,2012-12-12 00:00:00-05:00
22.910066604614258,2012-12-13 00:00:00-05:00
22.46085548400879,2012-12-14 00:00:00-05:00
23.276779174804688,2012-12-17 00:00:00-05:00
23.826839447021484,2012-12-18 00:00:00-05:00
23.6984920501709,2012-12-19 00:00:00-05:00
23.891016006469727,2012-12-20 00:00:00-05:00
23.2401065826416,2012-12-21 00:00:00-05:00
23.285945892333984,2012-12-24 00:00:00-05:00
23.322616577148438,2012-12-26 00:00:00-05:00
23.313446044921875,2012-12-27 00:00:00-05:00
23.24927520751953,2012-12-28 00:00:00-05:00
24.12937355041504,2012-12-31 00:00:00-05:00
25.513689041137695,2013-01-02 00:00:00-05:00
25.385345458984375,2013-01-03 00:00:00-05:00
25.06447982788086,2013-01-04 00:00:00-05:00
24.88111686706543,2013-01-07 00:00:00-05:00
24.340229034423828,2013-01-08 00:00:00-05:00
24.670265197753906,2013-01-09 00:00:00-05:00
25.953744888305664,2013-01-10 00:00:00-05:00
25.66954231262207,2013-01-11 00:00:00-05:00
26.008747100830078,2013-01-14 00:00:00-05:00
25.935407638549805,2013-01-15 00:00:00-05:00
26.86134910583496,2013-01-16 00:00:00-05:00
27.4847469329834,2013-01-17 00:00:00-05:00
27.163877487182617,2013-01-18 00:00:00-05:00
26.778833389282227,2013-01-22 00:00:00-05:00
27.044700622558594,2013-01-23 00:00:00-05:00
27.053865432739258,2013-01-24 00:00:00-05:00
27.585590362548828,2013-01-25 00:00:00-05:00
27.961469650268555,2013-01-28 00:00:00-05:00
27.053865432739258,2013-01-29 00:00:00-05:00
27.4847469329834,2013-01-30 00:00:00-05:00
27.503082275390625,2013-01-31 00:00:00-05:00
28.199832916259766,2013-02-01 00:00:00-05:00
26.907184600830078,2013-02-04 00:00:00-05:00
27.33806610107422,2013-02-05 00:00:00-05:00
27.915632247924805,2013-02-06 00:00:00-05:00
27.94313621520996,2013-02-07 00:00:00-05:00
29.29994773864746,2013-02-08 00:00:00-05:00
29.437469482421875,2013-02-11 00:00:00-05:00
29.859180450439453,2013-02-12 00:00:00-05:00
30.060871124267578,2013-02-13 00:00:00-05:00
29.932518005371094,2013-02-14 00:00:00-05:00
29.56581687927246,2013-02-15 00:00:00-05:00
29.987525939941406,2013-02-19 00:00:00-05:00
28.896568298339844,2013-02-20 00:00:00-05:00
28.438186645507812,2013-02-21 00:00:00-05:00
28.924070358276367,2013-02-22 00:00:00-05:00
28.82323455810547,2013-02-25 00:00:00-05:00
28.74989128112793,2013-02-26 00:00:00-05:00
29.61165428161621,2013-02-27 00:00:00-05:00
29.62999153137207,2013-02-28 00:00:00-05:00
29.51080894470215,2013-03-01 00:00:00-05:00
29.116596221923828,2013-03-04 00:00:00-05:00
29.776670455932617,2013-03-05 00:00:00-05:00
29.51080894470215,2013-03-06 00:00:00-05:00
29.364126205444336,2013-03-07 00:00:00-05:00
28.81406593322754,2013-03-08 00:00:00-05:00
28.960742950439453,2013-03-11 00:00:00-04:00
28.713220596313477,2013-03-12 00:00:00-04:00
28.630708694458008,2013-03-13 00:00:00-04:00
28.9149112701416,2013-03-14 00:00:00-04:00
28.612375259399414,2013-03-15 00:00:00-04:00
27.246387481689453,2013-03-18 00:00:00-04:00
27.209714889526367,2013-03-19 00:00:00-04:00
27.45724105834961,2013-03-20 00:00:00-04:00
27.044700622558594,2013-03-21 00:00:00-04:00
27.429744720458984,2013-03-22 00:00:00-04:00
27.429744720458984,2013-03-25 00:00:00-04:00
27.365570068359375,2013-03-26 00:00:00-04:00
27.37473487854004,2013-03-27 00:00:00-04:00
27.768949508666992,2013-03-28 00:00:00-04:00
26.45796775817871,2013-04-01 00:00:00-04:00
26.05458641052246,2013-04-02 00:00:00-04:00
25.21116065979004,2013-04-03 00:00:00-04:00
25.8529052734375,2013-04-04 00:00:00-04:00
26.173770904541016,2013-04-05 00:00:00-04:00
26.4946346282959,2013-04-08 00:00:00-04:00
27.218881607055664,2013-04-09 00:00:00-04:00
27.503082275390625,2013-04-10 00:00:00-04:00
27.37473487854004,2013-04-11 00:00:00-04:00
26.714662551879883,2013-04-12 00:00:00-04:00
25.15615463256836,2013-04-15 00:00:00-04:00
26.19210433959961,2013-04-16 00:00:00-04:00
24.349397659301758,2013-04-17 00:00:00-04:00
23.30428123474121,2013-04-18 00:00:00-04:00
23.185102462768555,2013-04-19 00:00:00-04:00
23.625154495239258,2013-04-22 00:00:00-04:00
24.514415740966797,2013-04-23 00:00:00-04:00
24.890289306640625,2013-04-24 00:00:00-04:00
25.183652877807617,2013-04-25 00:00:00-04:00
25.055307388305664,2013-04-26 00:00:00-04:00
25.302837371826172,2013-04-29 00:00:00-04:00
25.256999969482422,2013-04-30 00:00:00-04:00
24.53274917602539,2013-05-01 00:00:00-04:00
24.972797393798828,2013-05-02 00:00:00-04:00
25.687881469726562,2013-05-03 00:00:00-04:00
25.8620662689209,2013-05-06 00:00:00-04:00
26.164602279663086,2013-05-07 00:00:00-04:00
26.622983932495117,2013-05-08 00:00:00-04:00
26.79717254638672,2013-05-09 00:00:00-04:00
27.704774856567383,2013-05-10 00:00:00-04:00
27.209714889526367,2013-05-13 00:00:00-04:00
27.72311019897461,2013-05-14 00:00:00-04:00
28.21816635131836,2013-05-15 00:00:00-04:00
27.6589298248291,2013-05-16 00:00:00-04:00
27.68643569946289,2013-05-17 00:00:00-04:00
27.6589298248291,2013-05-20 00:00:00-04:00
27.503082275390625,2013-05-21 00:00:00-04:00
26.815509796142578,2013-05-22 00:00:00-04:00
26.723827362060547,2013-05-23 00:00:00-04:00
27.182220458984375,2013-05-24 00:00:00-04:00
27.787277221679688,2013-05-28 00:00:00-04:00
28.03481101989746,2013-05-29 00:00:00-04:00
28.804899215698242,2013-05-30 00:00:00-04:00
28.28233528137207,2013-05-31 00:00:00-04:00
27.952299118041992,2013-06-03 00:00:00-04:00
28.832401275634766,2013-06-04 00:00:00-04:00
28.02564239501953,2013-06-05 00:00:00-04:00
27.594758987426758,2013-06-06 00:00:00-04:00
28.043977737426758,2013-06-07 00:00:00-04:00
28.03481101989746,2013-06-10 00:00:00-04:00
27.255558013916016,2013-06-11 00:00:00-04:00
26.93468475341797,2013-06-12 00:00:00-04:00
27.787277221679688,2013-06-13 00:00:00-04:00
28.053144454956055,2013-06-14 00:00:00-04:00
28.621540069580078,2013-06-17 00:00:00-04:00
29.345788955688477,2013-06-18 00:00:00-04:00
29.006587982177734,2013-06-19 00:00:00-04:00
28.00730323791504,2013-06-20 00:00:00-04:00
28.32817840576172,2013-06-21 00:00:00-04:00
26.723827362060547,2013-06-24 00:00:00-04:00
27.411407470703125,2013-06-25 00:00:00-04:00
27.6589298248291,2013-06-26 00:00:00-04:00
28.52986717224121,2013-06-27 00:00:00-04:00
28.438186645507812,2013-06-28 00:00:00-04:00
28.58487319946289,2013-07-01 00:00:00-04:00
28.740724563598633,2013-07-02 00:00:00-04:00
29.006587982177734,2013-07-03 00:00:00-04:00
29.657493591308594,2013-07-05 00:00:00-04:00
28.777393341064453,2013-07-08 00:00:00-04:00
29.034090042114258,2013-07-09 00:00:00-04:00
29.015750885009766,2013-07-10 00:00:00-04:00
29.47414207458496,2013-07-11 00:00:00-04:00
29.8225154876709,2013-07-12 00:00:00-04:00
30.125041961669922,2013-07-15 00:00:00-04:00
30.53759002685547,2013-07-16 00:00:00-04:00
30.867630004882812,2013-07-17 00:00:00-04:00
30.33589744567871,2013-07-18 00:00:00-04:00
29.96919059753418,2013-07-19 00:00:00-04:00
30.216718673706055,2013-07-22 00:00:00-04:00
31.06014633178711,2013-07-23 00:00:00-04:00
30.730113983154297,2013-07-24 00:00:00-04:00
30.482589721679688,2013-07-25 00:00:00-04:00
30.50092315673828,2013-07-26 00:00:00-04:00
30.381736755371094,2013-07-29 00:00:00-04:00
30.37257194519043,2013-07-30 00:00:00-04:00
29.932518005371094,2013-07-31 00:00:00-04:00
31.931087493896484,2013-08-01 00:00:00-04:00
32.79285430908203,2013-08-02 00:00:00-04:00
32.80201721191406,2013-08-05 00:00:00-04:00
32.21527099609375,2013-08-06 00:00:00-04:00
32.334468841552734,2013-08-07 00:00:00-04:00
32.61865997314453,2013-08-08 00:00:00-04:00
32.251949310302734,2013-08-09 00:00:00-04:00
32.948699951171875,2013-08-12 00:00:00-04:00
32.82034683227539,2013-08-13 00:00:00-04:00
33.01286315917969,2013-08-14 00:00:00-04:00
31.995262145996094,2013-08-15 00:00:00-04:00
32.49031066894531,2013-08-16 00:00:00-04:00
32.4444694519043,2013-08-19 00:00:00-04:00
32.57281494140625,2013-08-20 00:00:00-04:00
31.885244369506836,2013-08-21 00:00:00-04:00
33.0678596496582,2013-08-22 00:00:00-04:00
33.141212463378906,2013-08-23 00:00:00-04:00
33.27873229980469,2013-08-26 00:00:00-04:00
32.51781463623047,2013-08-27 00:00:00-04:00
34.1404914855957,2013-08-28 00:00:00-04:00
34.773067474365234,2013-08-29 00:00:00-04:00
34.07632827758789,2013-08-30 00:00:00-04:00
34.76389694213867,2013-09-03 00:00:00-04:00
35.56148147583008,2013-09-04 00:00:00-04:00
35.74484634399414,2013-09-05 00:00:00-04:00
34.91057586669922,2013-09-06 00:00:00-04:00
35.30479049682617,2013-09-09 00:00:00-04:00
35.8548583984375,2013-09-10 00:00:00-04:00
35.5798225402832,2013-09-11 00:00:00-04:00
34.85557556152344,2013-09-12 00:00:00-04:00
34.5163688659668,2013-09-13 00:00:00-04:00
34.598876953125,2013-09-16 00:00:00-04:00
34.64471435546875,2013-09-17 00:00:00-04:00
34.54386901855469,2013-09-18 00:00:00-04:00
34.45220184326172,2013-09-19 00:00:00-04:00
34.91057586669922,2013-09-20 00:00:00-04:00
33.93880844116211,2013-09-23 00:00:00-04:00
34.3330192565918,2013-09-24 00:00:00-04:00
34.05799102783203,2013-09-25 00:00:00-04:00
34.195499420166016,2013-09-26 00:00:00-04:00
34.122169494628906,2013-09-27 00:00:00-04:00
34.11298370361328,2013-09-30 00:00:00-04:00
34.727230072021484,2013-10-01 00:00:00-04:00
34.67222213745117,2013-10-02 00:00:00-04:00
34.70889663696289,2013-10-03 00:00:00-04:00
35.45147705078125,2013-10-04 00:00:00-04:00
34.74555587768555,2013-10-07 00:00:00-04:00
33.535430908203125,2013-10-08 00:00:00-04:00
33.58126449584961,2013-10-09 00:00:00-04:00
34.22300338745117,2013-10-10 00:00:00-04:00
35.00225830078125,2013-10-11 00:00:00-04:00
35.0572624206543,2013-10-14 00:00:00-04:00
34.35136032104492,2013-10-15 00:00:00-04:00
34.79140853881836,2013-10-16 00:00:00-04:00
34.39719772338867,2013-10-17 00:00:00-04:00
34.75473403930664,2013-10-18 00:00:00-04:00
35.10309982299805,2013-10-21 00:00:00-04:00
34.18632888793945,2013-10-22 00:00:00-04:00
33.03120422363281,2013-10-23 00:00:00-04:00
36.285736083984375,2013-10-24 00:00:00-04:00
36.579105377197266,2013-10-25 00:00:00-04:00
37.60588073730469,2013-10-28 00:00:00-04:00
38.476806640625,2013-10-29 00:00:00-04:00
37.85342025756836,2013-10-30 00:00:00-04:00
38.632659912109375,2013-10-31 00:00:00-04:00
38.669342041015625,2013-11-01 00:00:00-04:00
38.944366455078125,2013-11-04 00:00:00-05:00
38.90768814086914,2013-11-05 00:00:00-05:00
38.586830139160156,2013-11-06 00:00:00-05:00
37.33085632324219,2013-11-07 00:00:00-05:00
38.128448486328125,2013-11-08 00:00:00-05:00
37.89925003051758,2013-11-11 00:00:00-05:00
37.78924560546875,2013-11-12 00:00:00-05:00
38.21094512939453,2013-11-13 00:00:00-05:00
38.07344055175781,2013-11-14 00:00:00-05:00
38.4859733581543,2013-11-15 00:00:00-05:00
37.7433967590332,2013-11-18 00:00:00-05:00
36.96414566040039,2013-11-19 00:00:00-05:00
37.08332061767578,2013-11-20 00:00:00-05:00
37.58755874633789,2013-11-21 00:00:00-05:00
37.64255142211914,2013-11-22 00:00:00-05:00
37.08332061767578,2013-11-25 00:00:00-05:00
38.944366455078125,2013-11-26 00:00:00-05:00
38.50431442260742,2013-11-27 00:00:00-05:00
38.96270751953125,2013-11-29 00:00:00-05:00
39.219398498535156,2013-12-02 00:00:00-05:00
39.356910705566406,2013-12-03 00:00:00-05:00
39.83363342285156,2013-12-04 00:00:00-05:00
40.20950698852539,2013-12-05 00:00:00-05:00
40.5487174987793,2013-12-06 00:00:00-05:00
39.92530822753906,2013-12-09 00:00:00-05:00
38.96270751953125,2013-12-10 00:00:00-05:00
38.44929504394531,2013-12-11 00:00:00-05:00
38.669342041015625,2013-12-12 00:00:00-05:00
38.97187042236328,2013-12-13 00:00:00-05:00
39.2744026184082,2013-12-16 00:00:00-05:00
39.83363342285156,2013-12-17 00:00:00-05:00
39.8978157043457,2013-12-18 00:00:00-05:00
39.512760162353516,2013-12-19 00:00:00-05:00
39.8978157043457,2013-12-20 00:00:00-05:00
41.43798828125,2013-12-23 00:00:00-05:00
41.327964782714844,2013-12-24 00:00:00-05:00
41.34629821777344,2013-12-26 00:00:00-05:00
41.54798126220703,2013-12-27 00:00:00-05:00
42.12556457519531,2013-12-30 00:00:00-05:00
42.10722732543945,2013-12-31 00:00:00-05:00
40.2645149230957,2014-01-02 00:00:00-05:00
39.93449020385742,2014-01-03 00:00:00-05:00
39.53110122680664,2014-01-06 00:00:00-05:00
39.39358139038086,2014-01-07 00:00:00-05:00
40.1820068359375,2014-01-08 00:00:00-05:00
39.476097106933594,2014-01-09 00:00:00-05:00
39.42109680175781,2014-01-10 00:00:00-05:00
39.36608123779297,2014-01-13 00:00:00-05:00
40.4478645324707,2014-01-14 00:00:00-05:00
41.61216735839844,2014-01-15 00:00:00-05:00
42.17139434814453,2014-01-16 00:00:00-05:00
42.831478118896484,2014-01-17 00:00:00-05:00
42.77646255493164,2014-01-21 00:00:00-05:00
43.86741638183594,2014-01-22 00:00:00-05:00
43.86741638183594,2014-01-23 00:00:00-05:00
41.78636169433594,2014-01-24 00:00:00-05:00
42.17139434814453,2014-01-27 00:00:00-05:00
42.8039665222168,2014-01-28 00:00:00-05:00
43.32652282714844,2014-01-29 00:00:00-05:00
43.86741638183594,2014-01-30 00:00:00-05:00
44.3258056640625,2014-01-31 00:00:00-05:00
42.00637435913086,2014-02-03 00:00:00-05:00
43.088157653808594,2014-02-04 00:00:00-05:00
43.088157653808594,2014-02-05 00:00:00-05:00
45.47175979614258,2014-02-06 00:00:00-05:00
47.71785354614258,2014-02-07 00:00:00-05:00
47.89204025268555,2014-02-10 00:00:00-05:00
47.745357513427734,2014-02-11 00:00:00-05:00
48.249576568603516,2014-02-12 00:00:00-05:00
49.15717315673828,2014-02-13 00:00:00-05:00
50.972381591796875,2014-02-14 00:00:00-05:00
52.06333541870117,2014-02-18 00:00:00-05:00
52.06333541870117,2014-02-19 00:00:00-05:00
52.017494201660156,2014-02-20 00:00:00-05:00
51.47661209106445,2014-02-21 00:00:00-05:00
50.926544189453125,2014-02-24 00:00:00-05:00
51.35742950439453,2014-02-25 00:00:00-05:00
50.926544189453125,2014-02-26 00:00:00-05:00
51.88915252685547,2014-02-27 00:00:00-05:00
51.54994583129883,2014-02-28 00:00:00-05:00
51.2565803527832,2014-03-03 00:00:00-05:00
53.02595138549805,2014-03-04 00:00:00-05:00
52.78759002685547,2014-03-05 00:00:00-05:00
54.92366027832031,2014-03-06 00:00:00-05:00
53.68601989746094,2014-03-07 00:00:00-05:00
52.38420867919922,2014-03-10 00:00:00-04:00
52.08167266845703,2014-03-11 00:00:00-04:00
52.74174499511719,2014-03-12 00:00:00-04:00
52.57672882080078,2014-03-13 00:00:00-04:00
52.824256896972656,2014-03-14 00:00:00-04:00
53.548519134521484,2014-03-17 00:00:00-04:00
53.84187698364258,2014-03-18 00:00:00-04:00
53.96104431152344,2014-03-19 00:00:00-04:00
54.868648529052734,2014-03-20 00:00:00-04:00
53.14511489868164,2014-03-21 00:00:00-04:00
51.74247741699219,2014-03-24 00:00:00-04:00
52.21002197265625,2014-03-25 00:00:00-04:00
53.25513458251953,2014-03-26 00:00:00-04:00
52.49420928955078,2014-03-27 00:00:00-04:00
52.86092758178711,2014-03-28 00:00:00-04:00
53.91521453857422,2014-03-31 00:00:00-04:00
55.8587646484375,2014-04-01 00:00:00-04:00
56.2346305847168,2014-04-02 00:00:00-04:00
56.75718688964844,2014-04-03 00:00:00-04:00
52.558387756347656,2014-04-04 00:00:00-04:00
51.0823974609375,2014-04-07 00:00:00-04:00
53.39265441894531,2014-04-08 00:00:00-04:00
54.391937255859375,2014-04-09 00:00:00-04:00
52.595062255859375,2014-04-10 00:00:00-04:00
51.54077911376953,2014-04-11 00:00:00-04:00
51.705810546875,2014-04-14 00:00:00-04:00
52.83342361450195,2014-04-15 00:00:00-04:00
53.09012222290039,2014-04-16 00:00:00-04:00
53.355979919433594,2014-04-17 00:00:00-04:00
55.088680267333984,2014-04-21 00:00:00-04:00
55.574554443359375,2014-04-22 00:00:00-04:00
55.482887268066406,2014-04-23 00:00:00-04:00
56.83970642089844,2014-04-24 00:00:00-04:00
53.970218658447266,2014-04-25 00:00:00-04:00
53.190975189208984,2014-04-28 00:00:00-04:00
54.309425354003906,2014-04-29 00:00:00-04:00
54.65779113769531,2014-04-30 00:00:00-04:00
55.42788314819336,2014-05-01 00:00:00-04:00
56.63801956176758,2014-05-02 00:00:00-04:00
56.124637603759766,2014-05-05 00:00:00-04:00
55.501216888427734,2014-05-06 00:00:00-04:00
55.207855224609375,2014-05-07 00:00:00-04:00
55.657073974609375,2014-05-08 00:00:00-04:00
54.795310974121094,2014-05-09 00:00:00-04:00
57.408103942871094,2014-05-12 00:00:00-04:00
55.657073974609375,2014-05-13 00:00:00-04:00
54.58445739746094,2014-05-14 00:00:00-04:00
54.68529510498047,2014-05-15 00:00:00-04:00
55.2353515625,2014-05-16 00:00:00-04:00
55.501216888427734,2014-05-19 00:00:00-04:00
55.73041534423828,2014-05-20 00:00:00-04:00
55.382049560546875,2014-05-21 00:00:00-04:00
55.501216888427734,2014-05-22 00:00:00-04:00
56.52800369262695,2014-05-23 00:00:00-04:00
57.215579986572266,2014-05-27 00:00:00-04:00
56.6655158996582,2014-05-28 00:00:00-04:00
56.867210388183594,2014-05-29 00:00:00-04:00
56.93137741088867,2014-05-30 00:00:00-04:00
57.206417083740234,2014-06-02 00:00:00-04:00
57.4722785949707,2014-06-03 00:00:00-04:00
57.298095703125,2014-06-04 00:00:00-04:00
58.12317657470703,2014-06-05 00:00:00-04:00
57.921485900878906,2014-06-06 00:00:00-04:00
58.39820861816406,2014-06-09 00:00:00-04:00
59.039955139160156,2014-06-10 00:00:00-04:00
58.37987518310547,2014-06-11 00:00:00-04:00
57.08723831176758,2014-06-12 00:00:00-04:00
57.10556411743164,2014-06-13 00:00:00-04:00
57.325599670410156,2014-06-16 00:00:00-04:00
58.03150177001953,2014-06-17 00:00:00-04:00
57.683135986328125,2014-06-18 00:00:00-04:00
59.580841064453125,2014-06-19 00:00:00-04:00
60.91015625,2014-06-20 00:00:00-04:00
60.56179428100586,2014-06-23 00:00:00-04:00
59.07663345336914,2014-06-24 00:00:00-04:00
59.204978942871094,2014-06-25 00:00:00-04:00
58.57240295410156,2014-06-26 00:00:00-04:00
59.599185943603516,2014-06-27 00:00:00-04:00
60.67179489135742,2014-06-30 00:00:00-04:00
61.56107711791992,2014-07-01 00:00:00-04:00
61.05685043334961,2014-07-02 00:00:00-04:00
61.75358200073242,2014-07-03 00:00:00-04:00
61.34104919433594,2014-07-07 00:00:00-04:00
60.20425796508789,2014-07-08 00:00:00-04:00
60.864322662353516,2014-07-09 00:00:00-04:00
59.98423767089844,2014-07-10 00:00:00-04:00
60.8918342590332,2014-07-11 00:00:00-04:00
60.827659606933594,2014-07-14 00:00:00-04:00
60.28676986694336,2014-07-15 00:00:00-04:00
61.451053619384766,2014-07-16 00:00:00-04:00
59.52583694458008,2014-07-17 00:00:00-04:00
61.066017150878906,2014-07-18 00:00:00-04:00
60.76347351074219,2014-07-21 00:00:00-04:00
60.73599624633789,2014-07-22 00:00:00-04:00
59.168304443359375,2014-07-23 00:00:00-04:00
59.89255142211914,2014-07-24 00:00:00-04:00
57.75647735595703,2014-07-25 00:00:00-04:00
57.151405334472656,2014-07-28 00:00:00-04:00
56.55550765991211,2014-07-29 00:00:00-04:00
58.104854583740234,2014-07-30 00:00:00-04:00
57.16057586669922,2014-07-31 00:00:00-04:00
57.206417083740234,2014-08-01 00:00:00-04:00
57.50894546508789,2014-08-04 00:00:00-04:00
56.821372985839844,2014-08-05 00:00:00-04:00
57.70147705078125,2014-08-06 00:00:00-04:00
55.46454620361328,2014-08-07 00:00:00-04:00
56.00543975830078,2014-08-08 00:00:00-04:00
56.56467056274414,2014-08-11 00:00:00-04:00
57.31643295288086,2014-08-12 00:00:00-04:00
57.77482223510742,2014-08-13 00:00:00-04:00
58.41655731201172,2014-08-14 00:00:00-04:00
58.57240295410156,2014-08-15 00:00:00-04:00
57.96733093261719,2014-08-18 00:00:00-04:00
57.99482345581055,2014-08-19 00:00:00-04:00
58.856597900390625,2014-08-20 00:00:00-04:00
58.700740814208984,2014-08-21 00:00:00-04:00
59.98423767089844,2014-08-22 00:00:00-04:00
60.08506774902344,2014-08-25 00:00:00-04:00
59.35164260864258,2014-08-26 00:00:00-04:00
60.08506774902344,2014-08-27 00:00:00-04:00
61.38687515258789,2014-08-28 00:00:00-04:00
62.81703567504883,2014-08-29 00:00:00-04:00
63.32126235961914,2014-09-02 00:00:00-04:00
63.486305236816406,2014-09-03 00:00:00-04:00
63.65129852294922,2014-09-04 00:00:00-04:00
65.08145904541016,2014-09-05 00:00:00-04:00
65.26483154296875,2014-09-08 00:00:00-04:00
64.19220733642578,2014-09-09 00:00:00-04:00
64.75141143798828,2014-09-10 00:00:00-04:00
65.40235137939453,2014-09-11 00:00:00-04:00
64.15552520751953,2014-09-12 00:00:00-04:00
62.853721618652344,2014-09-15 00:00:00-04:00
64.4122314453125,2014-09-16 00:00:00-04:00
64.84310913085938,2014-09-17 00:00:00-04:00
66.93331909179688,2014-09-18 00:00:00-04:00
65.99824523925781,2014-09-19 00:00:00-04:00
64.90728759765625,2014-09-22 00:00:00-04:00
66.00740814208984,2014-09-23 00:00:00-04:00
66.19991302490234,2014-09-24 00:00:00-04:00
63.99970245361328,2014-09-25 00:00:00-04:00
65.17314147949219,2014-09-26 00:00:00-04:00
64.4305419921875,2014-09-29 00:00:00-04:00
62.73454284667969,2014-09-30 00:00:00-04:00
60.515960693359375,2014-10-01 00:00:00-04:00
60.790985107421875,2014-10-02 00:00:00-04:00
61.76276397705078,2014-10-03 00:00:00-04:00
60.699302673339844,2014-10-06 00:00:00-04:00
59.77336883544922,2014-10-07 00:00:00-04:00
60.653480529785156,2014-10-08 00:00:00-04:00
58.984947204589844,2014-10-09 00:00:00-04:00
51.650794982910156,2014-10-10 00:00:00-04:00
49.413875579833984,2014-10-13 00:00:00-04:00
51.87081527709961,2014-10-14 00:00:00-04:00
53.73186111450195,2014-10-15 00:00:00-04:00
55.977935791015625,2014-10-16 00:00:00-04:00
55.391204833984375,2014-10-17 00:00:00-04:00
56.38132095336914,2014-10-20 00:00:00-04:00
59.25998306274414,2014-10-21 00:00:00-04:00
58.79242706298828,2014-10-22 00:00:00-04:00
58.838260650634766,2014-10-23 00:00:00-04:00
60.07590866088867,2014-10-24 00:00:00-04:00
60.28676986694336,2014-10-27 00:00:00-04:00
61.946109771728516,2014-10-28 00:00:00-04:00
61.469383239746094,2014-10-29 00:00:00-04:00
59.96589660644531,2014-10-30 00:00:00-04:00
62.945396423339844,2014-10-31 00:00:00-04:00
63.486305236816406,2014-11-03 00:00:00-05:00
63.871315002441406,2014-11-04 00:00:00-05:00
67.25421142578125,2014-11-05 00:00:00-05:00
67.35506439208984,2014-11-06 00:00:00-05:00
67.4192123413086,2014-11-07 00:00:00-05:00
68.19847106933594,2014-11-10 00:00:00-05:00
67.69425201416016,2014-11-11 00:00:00-05:00
67.29088592529297,2014-11-12 00:00:00-05:00
66.53915405273438,2014-11-13 00:00:00-05:00
67.59341430664062,2014-11-14 00:00:00-05:00
68.1801528930664,2014-11-17 00:00:00-05:00
68.34517669677734,2014-11-18 00:00:00-05:00
66.92418670654297,2014-11-19 00:00:00-05:00
67.96927642822266,2014-11-20 00:00:00-05:00
68.62018585205078,2014-11-21 00:00:00-05:00
69.8395004272461,2014-11-24 00:00:00-05:00
69.81198120117188,2014-11-25 00:00:00-05:00
71.3705062866211,2014-11-26 00:00:00-05:00
71.33383178710938,2014-11-28 00:00:00-05:00
69.56446838378906,2014-12-01 00:00:00-05:00
69.08773803710938,2014-12-02 00:00:00-05:00
70.4537353515625,2014-12-03 00:00:00-05:00
69.80280303955078,2014-12-04 00:00:00-05:00
70.80209350585938,2014-12-05 00:00:00-05:00
69.77532958984375,2014-12-08 00:00:00-05:00
70.38956451416016,2014-12-09 00:00:00-05:00
68.89522552490234,2014-12-10 00:00:00-05:00
68.71186065673828,2014-12-11 00:00:00-05:00
67.2817153930664,2014-12-12 00:00:00-05:00
66.12657928466797,2014-12-15 00:00:00-05:00
66.63997650146484,2014-12-16 00:00:00-05:00
69.15193176269531,2014-12-17 00:00:00-05:00
71.3429946899414,2014-12-18 00:00:00-05:00
70.12369537353516,2014-12-19 00:00:00-05:00
70.85710906982422,2014-12-22 00:00:00-05:00
69.92200469970703,2014-12-23 00:00:00-05:00
70.36206817626953,2014-12-24 00:00:00-05:00
70.2428970336914,2014-12-26 00:00:00-05:00
69.93119049072266,2014-12-29 00:00:00-05:00
69.2894287109375,2014-12-30 00:00:00-05:00
70.04118347167969,2014-12-31 00:00:00-05:00
70.41707611083984,2015-01-02 00:00:00-05:00
69.67447662353516,2015-01-05 00:00:00-05:00
66.35578155517578,2015-01-06 00:00:00-05:00
68.14346313476562,2015-01-07 00:00:00-05:00
71.36134338378906,2015-01-08 00:00:00-05:00
73.63491821289062,2015-01-09 00:00:00-05:00
73.66239929199219,2015-01-12 00:00:00-05:00
72.64482116699219,2015-01-13 00:00:00-05:00
73.4057388305664,2015-01-14 00:00:00-05:00
70.23371887207031,2015-01-15 00:00:00-05:00
