CEG,Date
124.19760131835938,2023-11-06 00:00:00-05:00
119.35833740234375,2023-11-07 00:00:00-05:00
120.6627426147461,2023-11-08 00:00:00-05:00
120.1150894165039,2023-11-09 00:00:00-05:00
121.25022888183594,2023-11-10 00:00:00-05:00
121.20044708251953,2023-11-13 00:00:00-05:00
125.97994995117188,2023-11-14 00:00:00-05:00
121.46929168701172,2023-11-15 00:00:00-05:00
121.43135833740234,2023-11-16 00:00:00-05:00
121.45132446289062,2023-11-17 00:00:00-05:00
122.0401611328125,2023-11-20 00:00:00-05:00
122.26971435546875,2023-11-21 00:00:00-05:00
123.00826263427734,2023-11-22 00:00:00-05:00
123.6170654296875,2023-11-24 00:00:00-05:00
124.8546371459961,2023-11-27 00:00:00-05:00
124.2059097290039,2023-11-28 00:00:00-05:00
120.343505859375,2023-11-29 00:00:00-05:00
120.80259704589844,2023-11-30 00:00:00-05:00
119.64486694335938,2023-12-01 00:00:00-05:00
118.68675231933594,2023-12-04 00:00:00-05:00
118.07794952392578,2023-12-05 00:00:00-05:00
112.40908813476562,2023-12-06 00:00:00-05:00
110.3132095336914,2023-12-07 00:00:00-05:00
110.99187469482422,2023-12-08 00:00:00-05:00
115.92218780517578,2023-12-11 00:00:00-05:00
114.26544189453125,2023-12-12 00:00:00-05:00
116.2016372680664,2023-12-13 00:00:00-05:00
115.3732681274414,2023-12-14 00:00:00-05:00
118.51708984375,2023-12-15 00:00:00-05:00
119.12589263916016,2023-12-18 00:00:00-05:00
120.57304382324219,2023-12-19 00:00:00-05:00
116.78050231933594,2023-12-20 00:00:00-05:00
118.07794952392578,2023-12-21 00:00:00-05:00
115.10379791259766,2023-12-22 00:00:00-05:00
117.33940124511719,2023-12-26 00:00:00-05:00
117.189697265625,2023-12-27 00:00:00-05:00
116.88031005859375,2023-12-28 00:00:00-05:00
116.66073608398438,2023-12-29 00:00:00-05:00
115.02395629882812,2024-01-02 00:00:00-05:00
115.62277221679688,2024-01-03 00:00:00-05:00
115.13373565673828,2024-01-04 00:00:00-05:00
116.01200866699219,2024-01-05 00:00:00-05:00
116.80046081542969,2024-01-08 00:00:00-05:00
116.26152038574219,2024-01-09 00:00:00-05:00
115.62277221679688,2024-01-10 00:00:00-05:00
112.68854522705078,2024-01-11 00:00:00-05:00
112.68854522705078,2024-01-12 00:00:00-05:00
111.5906982421875,2024-01-16 00:00:00-05:00
111.70048522949219,2024-01-17 00:00:00-05:00
111.19149017333984,2024-01-18 00:00:00-05:00
114.22551727294922,2024-01-19 00:00:00-05:00
116.98011016845703,2024-01-22 00:00:00-05:00
118.45720672607422,2024-01-23 00:00:00-05:00
115.44313049316406,2024-01-24 00:00:00-05:00
120.31356048583984,2024-01-25 00:00:00-05:00
121.03214263916016,2024-01-26 00:00:00-05:00
120.77265930175781,2024-01-29 00:00:00-05:00
121.64094543457031,2024-01-30 00:00:00-05:00
121.76071166992188,2024-01-31 00:00:00-05:00
127.37966918945312,2024-02-01 00:00:00-05:00
129.45559692382812,2024-02-02 00:00:00-05:00
126.78084564208984,2024-02-05 00:00:00-05:00
130.75303649902344,2024-02-06 00:00:00-05:00
132.24012756347656,2024-02-07 00:00:00-05:00
130.46360778808594,2024-02-08 00:00:00-05:00
131.9107666015625,2024-02-09 00:00:00-05:00
128.2579345703125,2024-02-12 00:00:00-05:00
127.65912628173828,2024-02-13 00:00:00-05:00
128.41763305664062,2024-02-14 00:00:00-05:00
131.24208068847656,2024-02-15 00:00:00-05:00
130.9027557373047,2024-02-16 00:00:00-05:00
131.54150390625,2024-02-20 00:00:00-05:00
131.14227294921875,2024-02-21 00:00:00-05:00
133.1283721923828,2024-02-22 00:00:00-05:00
133.72720336914062,2024-02-23 00:00:00-05:00
132.95870971679688,2024-02-26 00:00:00-05:00
155.45449829101562,2024-02-27 00:00:00-05:00
170.4949493408203,2024-02-28 00:00:00-05:00
168.11961364746094,2024-02-29 00:00:00-05:00
169.65660095214844,2024-03-01 00:00:00-05:00
175.6448211669922,2024-03-04 00:00:00-05:00
176.4232940673828,2024-03-05 00:00:00-05:00
179.6269989013672,2024-03-06 00:00:00-05:00
179.5800018310547,2024-03-07 00:00:00-05:00
170.57000732421875,2024-03-08 00:00:00-05:00
167.91000366210938,2024-03-11 00:00:00-04:00
168.3699951171875,2024-03-12 00:00:00-04:00
167.86000061035156,2024-03-13 00:00:00-04:00
164.63999938964844,2024-03-14 00:00:00-04:00
165.52000427246094,2024-03-15 00:00:00-04:00
168.83999633789062,2024-03-18 00:00:00-04:00
172.41000366210938,2024-03-19 00:00:00-04:00
175.7100067138672,2024-03-20 00:00:00-04:00
174.1300048828125,2024-03-21 00:00:00-04:00
178.24000549316406,2024-03-22 00:00:00-04:00
187.25999450683594,2024-03-25 00:00:00-04:00
185.41000366210938,2024-03-26 00:00:00-04:00
184.88999938964844,2024-03-27 00:00:00-04:00
184.85000610351562,2024-03-28 00:00:00-04:00
