QQQE,Date
27.211158752441406,2016-01-14
26.401596069335938,2016-01-15
26.428882598876953,2016-01-19
26.38340187072754,2016-01-20
26.460725784301758,2016-01-21
27.024682998657227,2016-01-22
26.592613220214844,2016-01-25
26.929174423217773,2016-01-26
26.392499923706055,2016-01-27
26.401596069335938,2016-01-28
27.102005004882812,2016-01-29
27.252084732055664,2016-02-01
26.456174850463867,2016-02-02
26.524394989013672,2016-02-03
26.688129425048828,2016-02-04
25.760318756103516,2016-02-05
24.968957901000977,2016-02-08
24.973495483398438,2016-02-09
25.401020050048828,2016-02-10
25.146329879760742,2016-02-11
25.505626678466797,2016-02-12
26.115062713623047,2016-02-16
26.733604431152344,2016-02-17
26.569873809814453,2016-02-18
26.710866928100586,2016-02-19
27.13838768005371,2016-02-22
26.788190841674805,2016-02-23
27.0565185546875,2016-02-24
27.288469314575195,2016-02-25
27.347599029541016,2016-02-26
27.23844337463379,2016-02-29
27.86607551574707,2016-03-01
27.920656204223633,2016-03-02
27.975234985351562,2016-03-03
27.96613883972168,2016-03-04
28.034360885620117,2016-03-07
27.59319305419922,2016-03-08
27.73872947692871,2016-03-09
27.784212112426758,2016-03-10
28.24357032775879,2016-03-11
28.298147201538086,2016-03-14
28.043455123901367,2016-03-15
28.270858764648438,2016-03-16
28.320884704589844,2016-03-17
28.53919219970703,2016-03-18
28.630159378051758,2016-03-21
28.690584182739258,2016-03-22
28.306028366088867,2016-03-23
28.25109100341797,2016-03-24
28.22820472717285,2016-03-28
28.617340087890625,2016-03-29
28.727209091186523,2016-03-30
28.772993087768555,2016-03-31
29.001893997192383,2016-04-01
28.846240997314453,2016-04-04
28.562402725219727,2016-04-05
29.070560455322266,2016-04-06
28.62192153930664,2016-04-07
28.608186721801758,2016-04-08
28.48915672302246,2016-04-11
28.66769790649414,2016-04-12
29.130075454711914,2016-04-13
29.024784088134766,2016-04-14
28.9240665435791,2016-04-15
29.134658813476562,2016-04-18
28.859975814819336,2016-04-19
28.96984100341797,2016-04-20
29.001893997192383,2016-04-21
28.94695472717285,2016-04-22
28.791305541992188,2016-04-25
28.855392456054688,2016-04-26
29.001893997192383,2016-04-27
28.580717086791992,2016-04-28
28.159534454345703,2016-04-29
28.33807945251465,2016-05-02
28.077131271362305,2016-05-03
27.784135818481445,2016-05-04
27.747509002685547,2016-05-05
27.793292999267578,2016-05-06
27.935216903686523,2016-05-09
28.241941452026367,2016-05-10
27.926050186157227,2016-05-11
27.834487915039062,2016-05-12
27.687997817993164,2016-05-13
28.026771545410156,2016-05-16
27.784135818481445,2016-05-17
27.884849548339844,2016-05-18
27.747509002685547,2016-05-19
28.09543800354004,2016-05-20
28.086278915405273,2016-05-23
28.704322814941406,2016-05-24
28.82792854309082,2016-05-25
28.905752182006836,2016-05-26
29.148386001586914,2016-05-27
29.26742172241211,2016-05-31
29.304048538208008,2016-06-01
29.519216537475586,2016-06-02
29.37271499633789,2016-06-03
29.464275360107422,2016-06-06
29.48716926574707,2016-06-07
29.395605087280273,2016-06-08
29.285734176635742,2016-06-09
28.795881271362305,2016-06-10
28.594451904296875,2016-06-13
28.57155990600586,2016-06-14
28.681434631347656,2016-06-15
28.544082641601562,2016-06-16
28.46626091003418,2016-06-17
28.859975814819336,2016-06-20
28.743423461914062,2016-06-21
28.679180145263672,2016-06-22
29.193115234375,2016-06-23
27.981700897216797,2016-06-24
27.077733993530273,2016-06-27
27.706384658813477,2016-06-28
28.330442428588867,2016-06-29
28.642467498779297,2016-06-30
28.826013565063477,2016-07-01
28.449745178222656,2016-07-05
28.71589469909668,2016-07-06
28.91779327392578,2016-07-07
29.43172264099121,2016-07-08
